ID	Ref
TARA_SAMEA2621044_METAG_PAAMBDEJ	GCA_002706205.1
TARA_SAMEA2621075_METAG_BPNPOIML	GCA_002706205.1
TARA_SAMEA2591122_METAG_NFNMCJMA	GCA_002690625.1
TARA_SAMN05326650_METAG_MED00020	GCA_002690625.1
TARA_SAMEA2623350_METAG_KEFLBBDN	GCA_002732015.1
TARA_SAMEA2622823_METAG_KGGCKLGK	GCA_002708205.1
3300020477_62	GCA_002346645.1
3300020420_9	GCA_002453155.1
3300020418_14	GCA_002453155.1
TARA_SAMEA2623059_METAG_ABEJAINB	GCA_002453155.1
3300020344_6	GCA_014239255.1
3300028198_10	GCA_014239255.1
TARA_SAMEA2623295_METAG_OEELFJLO	GCA_002726415.1
3300020426_27	GCA_002695035.1
GORG_SAMEA6076059_SAGS_AG410B17	GCA_002695035.1
Genome_014	GCA_002359735.1
TARA_SAMN05326640_METAG_ANE00008	GCA_002699085.1
3300027828_31	GCA_003598065.1
TARA_SAMEA4397536_METAG_NGKLCELP	GCF_900537175.1
TARA_SAMEA2619907_METAG_CHMMNKJI	GCA_002718345.1
TARA_SAMN05326651_METAG_RED00005	GCA_002718345.1
3300014911_45	GCA_003648815.1
TARA_SAMEA2619376_METAG_CIMNPOML	GCA_002323935.1
TARA_SAMEA2622499_METAG_PMMOBHME	GCA_002731945.1
TARA_SAMEA2623155_METAG_GHOKJAJK	GCA_002731945.1
3300020308_1	GCA_003212795.1
BATS_SAMN07137086_METAG_HGFNHELP	GCA_003212795.1
BATS_SAMN07137098_METAG_KGKGNECI	GCA_003212795.1
BATS_SAMN07137101_METAG_BBEIIPCM	GCA_003212795.1
BATS_SAMN07137110_METAG_CPHMGCEI	GCA_003212795.1
BATS_SAMN07137113_METAG_FBJMDCJF	GCA_003212795.1
BATS_SAMN07137116_METAG_BNMCMBDJ	GCA_003212795.1
BATS_SAMN07137121_METAG_DLMHBLLO	GCA_003212795.1
BGEO_SAMN07136511_METAG_LGBFPBKJ	GCA_003212795.1
BGEO_SAMN07136512_METAG_CNGLEEEK	GCA_003212795.1
BGEO_SAMN07136624_METAG_EPKKPIIK	GCA_003212795.1
BGEO_SAMN07136920_METAG_MPKDBKJD	GCA_003212795.1
GORG_SAMEA6075813_SAGS_AG390N04	GCA_003212795.1
GORG_SAMEA6078161_SAGS_AG343E15	GCA_003212795.1
GORG_SAMEA6078384_SAGS_AG453B23	GCA_003212795.1
GORG_SAMEA6080066_SAGS_AG435F03	GCA_003212795.1
HOTS_SAMN07137005_METAG_CLGDBKKF	GCA_003212795.1
HOTS_SAMN07137026_METAG_CICKEPAL	GCA_003212795.1
HOTS_SAMN07137035_METAG_IDFEMBEB	GCA_003212795.1
HOTS_SAMN07137044_METAG_PNMMLODO	GCA_003212795.1
3300020312_11	GCA_002728335.1
3300020470_34	GCA_002728335.1
BATS_SAMN07137074_METAG_OFNLGJME	GCA_002728335.1
BATS_SAMN07137075_METAG_ELGOECLA	GCA_002728335.1
BATS_SAMN07137080_METAG_KPNAPJCN	GCA_002728335.1
BATS_SAMN07137081_METAG_EDAPPPOL	GCA_002728335.1
BATS_SAMN07137122_METAG_OPPNLALK	GCA_002728335.1
BGEO_SAMN07136512_METAG_MKIHHOBJ	GCA_002728335.1
BGEO_SAMN07136920_METAG_GIEKKFCG	GCA_002728335.1
GORG_SAMEA6068347_SAGS_AH321N17	GCA_002728335.1
GORG_SAMEA6079599_SAGS_AG426F20	GCA_002728335.1
TARA_SAMEA2619802_METAG_JGJBFDKN	GCA_002728335.1
TARA_SAMEA2619818_METAG_IPBHECHK	GCA_002728335.1
TARA_SAMEA2619840_METAG_FCCPIBAO	GCA_002728335.1
TARA_SAMEA2619857_METAG_MAFGFNJF	GCA_002728335.1
TARA_SAMEA2619879_METAG_LHHMECAM	GCA_002728335.1
TARA_SAMEA2619907_METAG_JIGFAFBG	GCA_002728335.1
TARA_SAMEA2619952_METAG_CKDLJPHB	GCA_002728335.1
TARA_SAMEA2620021_METAG_POPHBOPN	GCA_002728335.1
TARA_SAMEA2620081_METAG_IDEBNHDF	GCA_002728335.1
TARA_SAMEA2620217_METAG_GFJBKAAK	GCA_002728335.1
TARA_SAMEA2620259_METAG_NKAHCAPK	GCA_002728335.1
TARA_SAMEA2620672_METAG_HPIIGKLM	GCA_002728335.1
TARA_SAMEA2620734_METAG_IGPBLCIN	GCA_002728335.1
TARA_SAMEA2620756_METAG_JIGMMAHO	GCA_002728335.1
TARA_SAMEA2620855_METAG_HIMEABOK	GCA_002728335.1
TARA_SAMEA2622695_METAG_JBFOAAJG	GCA_002728335.1
TARA_SAMEA2623463_METAG_JFADIMAO	GCA_002728335.1
TARA_SAMEA2623488_METAG_GJIHJEOC	GCA_002728335.1
TARA_SAMEA2623627_METAG_ADALMAHP	GCA_002728335.1
TARA_SAMEA2623673_METAG_IOECNBNF	GCA_002728335.1
TARA_SAMEA2623774_METAG_BAFIAFAC	GCA_002728335.1
3300020429_44	GCA_002313635.1
3300020433_30	GCA_002313635.1
TARA_SAMEA2622901_METAG_DGHDOPOK	GCA_002313635.1
TARA_SAMEA2622764_METAG_DDOAHBGK	GCA_002313635.1
TARA_SAMEA2623350_METAG_GEKMKFOP	GCA_002313635.1
TARA_SAMN05326646_METAG_PSW00039	GCA_002313635.1
TARA_SAMEA4396538_METAG_MJBPLIEB	GCA_002704345.1
TARA_SAMEA4397569_METAG_MPAIHAHE	GCA_002704345.1
TARA_SAMEA4398176_METAG_AABKHIGP	GCA_002704345.1
TARA_SAMEA4398219_METAG_DHGCCHBN	GCA_002704345.1
TARA_SAMEA4398247_METAG_KDKKNCJC	GCA_002704345.1
TARA_SAMEA4398296_METAG_FCJGHBME	GCA_002704345.1
TARA_SAMEA4398341_METAG_KIBPOCHA	GCA_002704345.1
TARA_SAMEA4398370_METAG_KLODMPNA	GCA_002704345.1
BGEO_SAMN07136492_METAG_CLOPILHJ	GCA_002704345.1
BGEO_SAMN07136635_METAG_AFFACDGA	GCA_002704345.1
BGEO_SAMN07136958_METAG_COCJPMGK	GCA_002704345.1
BGEO_SAMN07136960_METAG_IGIFKBFM	GCA_002704345.1
TARA_SAMEA2591074_METAG_BKNMALKG	GCA_002704345.1
TARA_SAMEA2619399_METAG_GLCECAEA	GCA_002704345.1
TARA_SAMEA2619548_METAG_COJIOJBJ	GCA_002704345.1
TARA_SAMEA2619667_METAG_BEPHNJNN	GCA_002704345.1
TARA_SAMEA2619678_METAG_MGLOKFGP	GCA_002704345.1
TARA_SAMEA2619782_METAG_ACNGIMBE	GCA_002704345.1
TARA_SAMEA2623627_METAG_OHOAKAGJ	GCA_002704345.1
TARA_SAMEA2623886_METAG_AAODFIIA	GCA_002704345.1
TARA_SAMEA2623919_METAG_OMBNNKHF	GCA_002704345.1
TARA_SAMEA4396424_METAG_DKHFBLCC	GCA_002704345.1
TARA_SAMEA2623135_METAG_JEBBDGCH	GCA_002704345.1
TARA_SAMEA2619667_METAG_BPBCELAF	GCA_002170885.2
TARA_SAMEA2619678_METAG_FDADEHOI	GCA_002170885.2
TARA_SAMN05326650_METAG_MED00032	GCA_002170885.2
GORG_SAMEA6075595_SAGS_AG390A19	GCA_902537725.1
TARA_SAMEA2619857_METAG_DNECGPMI	GCA_902537725.1
TARA_SAMEA2620000_METAG_LFNMEJOK	GCA_902537725.1
TARA_SAMEA2620950_METAG_NIKCBMAO	GCA_902537725.1
TARA_SAMEA2622710_METAG_JILOENEK	GCA_902537725.1
TARA_SAMEA2622715_METAG_ODFBKEOH	GCA_902537725.1
TARA_SAMEA2622716_METAG_AHMKDKGM	GCA_902537725.1
TARA_SAMEA2622764_METAG_IMKILOOO	GCA_902537725.1
TARA_SAMEA2622766_METAG_APIKJLNH	GCA_902537725.1
TARA_SAMEA2622796_METAG_HMMPDIMK	GCA_902537725.1
TARA_SAMEA2622817_METAG_EFPDLPLA	GCA_902537725.1
TARA_SAMEA2622842_METAG_GAJPJMFL	GCA_902537725.1
TARA_SAMEA2623059_METAG_INLCHAAC	GCA_902537725.1
TARA_SAMEA2623426_METAG_HEACKGIP	GCA_902537725.1
GORG_SAMEA6068205_SAGS_AH321D15	GCA_902626605.1
TARA_SAMEA2622219_METAG_CMEDDACP	GCA_902626605.1
TARA_SAMEA2623868_METAG_JMIMGBCF	GCA_902626605.1
TARA_SAMEA4398296_METAG_NFCCDKGK	GCA_002683355.1
TARA_SAMEA4398341_METAG_KIJHNJOD	GCA_002683355.1
TARA_SAMEA4398370_METAG_NBIHMDII	GCA_002683355.1
BGEO_SAMN07136937_METAG_AIDEGGKO	GCA_002683355.1
TARA_SAMEA2621779_METAG_FHAGAFHB	GCA_002683355.1
TARA_SAMEA4396496_METAG_CGAKDNHB	GCA_002683355.1
TARA_SAMEA4396538_METAG_GIGKEHFN	GCA_002698165.1
TARA_SAMEA4397101_METAG_HNJMAKPE	GCA_002698165.1
TARA_SAMEA4397157_METAG_NGHKFCOJ	GCA_002698165.1
TARA_SAMEA4397196_METAG_KCMCGEFP	GCA_002698165.1
TARA_SAMEA4397239_METAG_COHLBNIA	GCA_002698165.1
TARA_SAMEA4397311_METAG_NGBFAPNO	GCA_002698165.1
TARA_SAMEA4397390_METAG_LIIMPECH	GCA_002698165.1
TARA_SAMEA4397516_METAG_FMMDGJLF	GCA_002698165.1
TARA_SAMEA4397569_METAG_KIKNJMDN	GCA_002698165.1
TARA_SAMEA4397611_METAG_EOJFKCMK	GCA_002698165.1
TARA_SAMEA4397649_METAG_FEHKBCJA	GCA_002698165.1
TARA_SAMEA4397930_METAG_DHCENOEG	GCA_002698165.1
TARA_SAMEA4398176_METAG_MHCPDBIL	GCA_002698165.1
TARA_SAMEA4398247_METAG_JHLNHDBE	GCA_002698165.1
TARA_SAMEA4398296_METAG_GKEOPECK	GCA_002698165.1
TARA_SAMEA4398341_METAG_NFOOLMGP	GCA_002698165.1
TARA_SAMEA4398370_METAG_BHIOPPFJ	GCA_002698165.1
TARA_SAMEA2621487_METAG_OKLEJKDF	GCA_002698165.1
TARA_SAMEA4397489_METAG_KHFCPKOF	GCA_001801635.1
GORG_SAMEA6069987_SAGS_AG893L10	GCA_003278095.1
GORG_SAMEA6071592_SAGS_AG901N10	GCA_003278095.1
GORG_SAMEA6075788_SAGS_AG390L20	GCA_003278095.1
GORG_SAMEA6078031_SAGS_AG337N21	GCA_003278095.1
GORG_SAMEA6069825_SAGS_AG892O07	GCA_902619615.1
GORG_SAMEA6069833_SAGS_AG892O16	GCA_902619615.1
GORG_SAMEA6069922_SAGS_AG893G05	GCA_902619615.1
GORG_SAMEA6070040_SAGS_AG893P05	GCA_902619615.1
GORG_SAMEA6070064_SAGS_AG894A16	GCA_902619615.1
GORG_SAMEA6071067_SAGS_AG899E11	GCA_902619615.1
GORG_SAMEA6073903_SAGS_AG915B22	GCA_902619615.1
GORG_SAMEA6073939_SAGS_AG915E09	GCA_902619615.1
GORG_SAMEA6074039_SAGS_AG915M14	GCA_902619615.1
GORG_SAMEA6067860_SAGS_AH287L13	GCA_902625215.1
TARA_SAMEA2591057_METAG_BPADKHOK	GCA_001627375.1
TARA_SAMEA2620000_METAG_FMIIHIAE	GCA_001627375.1
TARA_SAMEA2623426_METAG_KAEABNLA	GCA_001627375.1
TARA_SAMEA2591074_METAG_APBOFOBA	GCA_003332035.1
3300027582_22	GCF_000153745.1
TARA_SAMEA4396424_METAG_BCADOMNA	GCF_000153745.1
TARA_SAMEA4396538_METAG_NENAJCNL	GCF_000153745.1
TARA_SAMEA4397157_METAG_ICMFHGLI	GCF_000153745.1
Genome_109	GCA_002732805.1
TARA_SAMEA4397295_METAG_KBDLACKE	GCA_002469545.1
TARA_SAMEA4397445_METAG_ICPPIAOP	GCA_002469545.1
TARA_SAMN05326650_METAG_MED00050	GCA_002720125.1
GORG_SAMEA6078119_SAGS_AG343C10	GCA_902529805.1
TARA_SAMEA2591122_METAG_OHDOBOMF	GCA_902529805.1
TARA_SAMEA2621020_METAG_NMIIBLIC	GCA_902529805.1
TARA_SAMEA2622119_METAG_JJHIIELP	GCA_902529805.1
TARA_SAMEA2623734_METAG_MLCEIHPJ	GCA_902529805.1
TARA_SAMEA2623808_METAG_NDKJJDAN	GCA_902529805.1
TARA_SAMEA2623826_METAG_LEFOAHNC	GCA_902529805.1
GORG_SAMEA6069939_SAGS_AG893I07	GCA_902523065.1
GORG_SAMEA6070321_SAGS_AG895E03	GCA_902523065.1
GORG_SAMEA6079747_SAGS_AG426P19	GCA_902523065.1
TARA_SAMEA2620756_METAG_EIMHMOIE	GCA_902523065.1
TARA_SAMEA2621075_METAG_HDHBLFGF	GCA_902523065.1
TARA_SAMEA2622764_METAG_HBGFENPM	GCA_902523065.1
TARA_SAMEA2619531_METAG_FDPELOGO	GCA_002692105.1
TARA_SAMEA2619548_METAG_EIPNKPGA	GCA_002692105.1
TARA_SAMEA2619667_METAG_FMCFKGMA	GCA_002692105.1
TARA_SAMEA2621839_METAG_IANCHAII	GCA_002702205.1
BGEO_SAMN07136492_METAG_HFHHPMOF	GCA_002696995.1
BGEO_SAMN07136920_METAG_MGPENMLJ	GCA_002696995.1
TARA_SAMEA2619548_METAG_ENPHPFHK	GCA_002696995.1
TARA_SAMEA2622796_METAG_KOBPOOKL	GCA_002701745.1
TARA_SAMEA2622801_METAG_MMJIJLMI	GCA_002701745.1
TARA_SAMEA2622843_METAG_NECAMBEN	GCA_002701745.1
GORG_SAMEA6068194_SAGS_AH321C20	GCA_902626505.1
3300024353_49	GCA_003647945.1
GORG_SAMEA6079632_SAGS_AG426J02	GCA_002697665.2
TARA_SAMEA2619818_METAG_NFEOAGHJ	GCA_002697665.2
TARA_SAMEA2620194_METAG_BJLEGACG	GCA_002697665.2
TARA_SAMEA2620230_METAG_OGDODKFM	GCA_002697665.2
TARA_SAMEA2620404_METAG_FOGKFBDF	GCA_002697665.2
TARA_SAMEA2623446_METAG_CPONLCIO	GCA_002697665.2
TARA_SAMN05326651_METAG_RED00009	GCA_002697665.2
BGEO_SAMN07136785_METAG_JCEGBONH	GCA_902609885.1
GORG_SAMEA6079413_SAGS_AG470J09	GCA_902609885.1
TARA_SAMEA2622518_METAG_CDPNIGGJ	GCA_902609885.1
TARA_SAMEA2622149_METAG_KGNNLAEL	GCA_002730475.1
TARA_SAMEA2619667_METAG_HHMIEAMK	GCA_002701605.2
TARA_SAMEA2619678_METAG_JOFNFOFC	GCA_002701605.2
TARA_SAMEA2619766_METAG_GGOAMOFM	GCA_002701605.2
TARA_SAMEA2619782_METAG_JLJABLKP	GCA_002701605.2
TARA_SAMEA2622219_METAG_NPFFFINB	GCA_002701605.2
TARA_SAMEA2622478_METAG_JHFPIJDG	GCA_002708105.2
TARA_SAMEA2622690_METAG_DGIFCODI	GCA_002708105.2
TARA_SAMEA2622695_METAG_PDIJCBAF	GCA_002708105.2
TARA_SAMEA2622800_METAG_KGBAMJDN	GCA_002708105.2
TARA_SAMEA2619667_METAG_OAAABDFI	GCA_002167555.2
TARA_SAMEA2621020_METAG_MEPMHGKA	GCA_002167555.2
TARA_SAMEA2621277_METAG_DODNFDBE	GCA_002167555.2
TARA_SAMEA2623734_METAG_IENGIHCM	GCA_002167555.2
TARA_SAMEA2623627_METAG_KGIGKHLA	GCA_002701865.2
TARA_SAMEA4397355_METAG_CMCBEOEK	GCA_002701865.2
TARA_SAMEA2623627_METAG_ALOBLLDP	GCA_002701925.2
GORG_SAMEA6075917_SAGS_AG414E06	GCA_902577425.1
GORG_SAMEA6079616_SAGS_AG426I04	GCA_902577425.1
GORG_SAMEA6075882_SAGS_AG414A22	GCA_902567135.1
GORG_SAMEA6079554_SAGS_AG426C22	GCA_902576125.1
GORG_SAMEA6076975_SAGS_AG319D07	GCA_902512325.1
GORG_SAMEA6075696_SAGS_AG390G04	GCA_902511405.1
GORG_SAMEA6078629_SAGS_AG457A08	GCA_902601455.1
GORG_SAMEA6076410_SAGS_AG447A02	GCA_902591485.1
GORG_SAMEA6076611_SAGS_AG447L18	GCA_902591485.1
TARA_SAMEA2622478_METAG_EMHPDFDN	GCA_002937855.1
TARA_SAMEA2622796_METAG_CAEKOMAH	GCA_002937855.1
TARA_SAMEA2622800_METAG_LIHBKMMI	GCA_002718135.1
TARA_SAMEA2622837_METAG_IGLKDKEO	GCA_002938205.1
TARA_SAMEA2622733_METAG_DGFLNMGB	GCA_002717485.1
GORG_SAMEA6068405_SAGS_AH326B08	GCA_902630465.1
GORG_SAMEA6077577_SAGS_AG333D23	GCA_902518985.1
GORG_SAMEA6071583_SAGS_AG901M15	GCA_902593125.1
GORG_SAMEA6072112_SAGS_AG905G23	GCA_902593125.1
GORG_SAMEA6073907_SAGS_AG915C06	GCA_902593125.1
GORG_SAMEA6073853_SAGS_AG914O14	GCA_902602515.1
GORG_SAMEA6074200_SAGS_AG916I19	GCA_902602515.1
GORG_SAMEA6072199_SAGS_AG905O21	GCA_003215235.1
GORG_SAMEA6076060_SAGS_AG410B18	GCA_003215235.1
GORG_SAMEA6068010_SAGS_AH324F15	GCA_902614085.1
GORG_SAMEA6068946_SAGS_AG359G09	GCA_902614085.1
GORG_SAMEA6069430_SAGS_AG891B03	GCA_902614085.1
GORG_SAMEA6069436_SAGS_AG891B11	GCA_902614085.1
GORG_SAMEA6069450_SAGS_AG891C11	GCA_902614085.1
GORG_SAMEA6069483_SAGS_AG891E15	GCA_902614085.1
GORG_SAMEA6069553_SAGS_AG891K05	GCA_902614085.1
GORG_SAMEA6069561_SAGS_AG891K19	GCA_902614085.1
GORG_SAMEA6069563_SAGS_AG891K21	GCA_902614085.1
GORG_SAMEA6069564_SAGS_AG891K23	GCA_902614085.1
GORG_SAMEA6069625_SAGS_AG891P06	GCA_902614085.1
GORG_SAMEA6069629_SAGS_AG891P17	GCA_902614085.1
GORG_SAMEA6069632_SAGS_AG891P20	GCA_902614085.1
GORG_SAMEA6069652_SAGS_AG892B06	GCA_902614085.1
GORG_SAMEA6069739_SAGS_AG892I02	GCA_902614085.1
GORG_SAMEA6069857_SAGS_AG893A06	GCA_902614085.1
GORG_SAMEA6069862_SAGS_AG893A21	GCA_902614085.1
GORG_SAMEA6069902_SAGS_AG893E11	GCA_902614085.1
GORG_SAMEA6069912_SAGS_AG893F05	GCA_902614085.1
GORG_SAMEA6069931_SAGS_AG893G20	GCA_902614085.1
GORG_SAMEA6069936_SAGS_AG893I03	GCA_902614085.1
GORG_SAMEA6070007_SAGS_AG893M20	GCA_902614085.1
GORG_SAMEA6070235_SAGS_AG894N13	GCA_902614085.1
GORG_SAMEA6070309_SAGS_AG895D04	GCA_902614085.1
GORG_SAMEA6070313_SAGS_AG895D09	GCA_902614085.1
GORG_SAMEA6070561_SAGS_AG896G23	GCA_902614085.1
GORG_SAMEA6070810_SAGS_AG898A08	GCA_902614085.1
GORG_SAMEA6070902_SAGS_AG898I03	GCA_902614085.1
GORG_SAMEA6071030_SAGS_AG899B06	GCA_902614085.1
GORG_SAMEA6071179_SAGS_AG899M17	GCA_902614085.1
GORG_SAMEA6071363_SAGS_AG900K11	GCA_902614085.1
GORG_SAMEA6071419_SAGS_AG900O15	GCA_902614085.1
GORG_SAMEA6071872_SAGS_AG904D14	GCA_902614085.1
GORG_SAMEA6073284_SAGS_AG912B21	GCA_902614085.1
GORG_SAMEA6073323_SAGS_AG912F03	GCA_902614085.1
GORG_SAMEA6073424_SAGS_AG912N10	GCA_902614085.1
GORG_SAMEA6073479_SAGS_AG913B05	GCA_902614085.1
GORG_SAMEA6073608_SAGS_AG913M07	GCA_902614085.1
GORG_SAMEA6074000_SAGS_AG915J16	GCA_902614085.1
GORG_SAMEA6074064_SAGS_AG915O06	GCA_902614085.1
GORG_SAMEA6074990_SAGS_AG920K10	GCA_902614085.1
GORG_SAMEA6075335_SAGS_AG349O22	GCA_902614085.1
GORG_SAMEA6076030_SAGS_AG414N23	GCA_902614085.1
GORG_SAMEA6076236_SAGS_AG422E02	GCA_902614085.1
GORG_SAMEA6076309_SAGS_AG422J16	GCA_902614085.1
GORG_SAMEA6076366_SAGS_AG422N03	GCA_902614085.1
GORG_SAMEA6077318_SAGS_AG325F23	GCA_902614085.1
GORG_SAMEA6077848_SAGS_AG337D08	GCA_902614085.1
GORG_SAMEA6077881_SAGS_AG337F02	GCA_902614085.1
GORG_SAMEA6077918_SAGS_AG337I02	GCA_902614085.1
GORG_SAMEA6078014_SAGS_AG337N02	GCA_902614085.1
GORG_SAMEA6078566_SAGS_AG453N02	GCA_902614085.1
GORG_SAMEA6079514_SAGS_AG426A05	GCA_902614085.1
GORG_SAMEA6079638_SAGS_AG426J10	GCA_902614085.1
GORG_SAMEA6070025_SAGS_AG893O06	GCA_902623545.1
GORG_SAMEA6079097_SAGS_AG461P16	GCA_902517315.1
GORG_SAMEA6073863_SAGS_AG914P04	GCA_902560725.1
GORG_SAMEA6075380_SAGS_AG404B13	GCA_902560725.1
GORG_SAMEA6068621_SAGS_AH326O15	GCA_902560725.1
TARA_SAMEA2619907_METAG_EDGEMOOM	GCA_902635455.1
TARA_SAMEA2622690_METAG_LGLOGEDF	GCA_902635455.1
TARA_SAMEA2622021_METAG_HPKKJKHP	GCA_002448715.1
TARA_SAMEA2622695_METAG_IGBJPGDJ	GCA_002448715.1
TARA_SAMEA2622800_METAG_GAAEABDP	GCA_002448715.1
TARA_SAMEA2622822_METAG_NLOJAABI	GCA_002448715.1
TARA_SAMEA2622837_METAG_OADBNFKD	GCA_002448715.1
TARA_SAMEA2619907_METAG_HLNKOGAN	GCA_002724355.1
TARA_SAMEA2620217_METAG_JBPKMCAG	GCA_002724355.1
TARA_SAMEA2620259_METAG_OMLMCNCN	GCA_002724355.1
TARA_SAMEA2622822_METAG_JGPMECOH	GCA_002724355.1
3300020351_7	GCA_002296525.1
3300020355_10	GCA_002296525.1
3300020403_13	GCA_002296525.1
3300020417_18	GCA_002296525.1
3300020460_20	GCA_002296525.1
GORG_SAMEA6079606_SAGS_AG426G06	GCA_002296525.1
TARA_SAMEA2619840_METAG_ENPPFNBH	GCA_002296525.1
TARA_SAMEA2620021_METAG_CGLCFIAB	GCA_002296525.1
TARA_SAMEA2620081_METAG_CGDDMMPH	GCA_002296525.1
TARA_SAMEA2620217_METAG_NNIMABAL	GCA_002296525.1
TARA_SAMEA2622710_METAG_LAHKMFBH	GCA_002296525.1
TARA_SAMEA2622716_METAG_JIINHBHC	GCA_002296525.1
TARA_SAMEA2622765_METAG_AFELGIKH	GCA_002296525.1
TARA_SAMEA2622796_METAG_LAMMFCMG	GCA_002296525.1
TARA_SAMEA2622800_METAG_FBNOBNIJ	GCA_002296525.1
TARA_SAMEA2622801_METAG_GNKNKJMK	GCA_002296525.1
TARA_SAMEA2622842_METAG_ELOJNHCG	GCA_002296525.1
TARA_SAMEA2622843_METAG_FOGACNNB	GCA_002296525.1
TARA_SAMEA2623488_METAG_DJBJPDED	GCA_002296525.1
TARA_SAMEA2623627_METAG_HFKAGMMI	GCA_002296525.1
TARA_SAMEA2623774_METAG_LNKLMJCE	GCA_002296525.1
TARA_SAMN05326646_METAG_PSW00066	GCA_002296525.1
BATS_SAMN07137075_METAG_AOGNDBLA	GCA_002470695.1
BGEO_SAMN07136562_METAG_NOICLAED	GCA_002470695.1
BGEO_SAMN07136625_METAG_KDJFCFIN	GCA_002470695.1
BGEO_SAMN07136920_METAG_FHMJCIFA	GCA_002470695.1
TARA_SAMEA2619667_METAG_CHMFIJAD	GCA_002470695.1
TARA_SAMEA2619678_METAG_AGIPMOEC	GCA_002470695.1
TARA_SAMEA2620828_METAG_CCGNJGLP	GCA_002470695.1
TARA_SAMEA2620890_METAG_LPCONKED	GCA_002470695.1
TARA_SAMEA2621044_METAG_DDNDBKKK	GCA_002470695.1
TARA_SAMEA2621216_METAG_ONLLJHPN	GCA_002470695.1
TARA_SAMEA2623488_METAG_FCCCELGA	GCA_002470695.1
TARA_SAMEA2623734_METAG_GNAPJEFA	GCA_002470695.1
TARA_SAMEA2623774_METAG_JAOBDDLL	GCA_002470695.1
TARA_SAMEA2623826_METAG_CFODMHPN	GCA_002470695.1
TARA_SAMN05326650_METAG_MED00029	GCA_002470695.1
TARA_SAMEA2622822_METAG_BJNBAMOE	GCA_002708935.1
TARA_SAMEA2622837_METAG_FADLFKGB	GCA_002708935.1
TARA_SAMEA4396468_METAG_JCEDEOBO	GCA_002708935.1
3300012953_22	GCA_000817105.1
3300020428_21	GCA_000817105.1
3300020462_21	GCA_000817105.1
BGEO_SAMN07136955_METAG_NOFBANNO	GCA_000817105.1
TARA_SAMEA2619548_METAG_GKNMECPN	GCA_000817105.1
TARA_SAMEA2619667_METAG_OGKNGEBE	GCA_000817105.1
TARA_SAMEA2623850_METAG_OCHPAGMA	GCA_000817105.1
TARA_SAMEA2623868_METAG_HLGJKMJJ	GCA_000817105.1
TARA_SAMEA2623886_METAG_LPHOEKKG	GCA_000817105.1
TARA_SAMEA2623919_METAG_FBOFJEFE	GCA_000817105.1
3300026266_8	GCA_002722565.1
3300026292_12	GCA_002722565.1
BGEO_SAMN07136707_METAG_PFNOCLGB	GCA_002722565.1
TARA_SAMEA2621075_METAG_CCCFLJIM	GCA_002722565.1
TARA_SAMEA2621076_METAG_BNBKGHEH	GCA_002722565.1
TARA_SAMEA2622695_METAG_IKHODGJK	GCA_002722565.1
TARA_SAMEA2622796_METAG_FKMANDIH	GCA_002722565.1
TARA_SAMEA2622801_METAG_BCANNACA	GCA_002722565.1
TARA_SAMEA2623079_METAG_FABKIAFC	GCA_002722565.1
TARA_SAMEA2622478_METAG_GKAPCMJJ	GCA_003445455.1
3300026082_4	GCA_002388005.1
3300026265_10	GCA_002388005.1
TARA_SAMEA2623693_METAG_GGAAIGGE	GCA_002388005.1
3300027839_68	GCA_002331465.1
3300027844_39	GCA_002331465.1
Genome_148	GCA_002331465.1
TARA_SAMEA4397004_METAG_AIPFHCCK	GCA_002331465.1
TARA_SAMEA4397355_METAG_MBEPLOBJ	GCA_002331465.1
TARA_SAMEA4397730_METAG_LCEHBBOD	GCA_002331465.1
TARA_SAMEA2623155_METAG_GEOMPDDA	GCA_002719335.1
BGEO_SAMN07136549_METAG_OJHCOCHK	GCA_002705305.1
GORG_SAMEA6076936_SAGS_AG319B05	GCA_902512305.1
GORG_SAMEA6076977_SAGS_AG319D09	GCA_902512305.1
BGEO_SAMN07136512_METAG_DLOLLNKF	GCA_001628405.1
BGEO_SAMN07136946_METAG_JJKFINLC	GCA_001628405.1
BGEO_SAMN07136947_METAG_PEBNHIGB	GCA_001628405.1
GORG_SAMEA6076728_SAGS_AG313C04	GCA_902509905.1
BGEO_SAMN07136487_METAG_IOBPBLHK	GCA_014384565.1
TARA_SAMEA4397798_METAG_MCJEHICI	GCA_014384565.1
BGEO_SAMN07136485_METAG_AMMCFPAF	GCF_003326015.1
BGEO_SAMN07136486_METAG_FMEENCJB	GCF_003326015.1
BGEO_SAMN07136487_METAG_JGJCOPMN	GCF_003326015.1
BGEO_SAMN07136678_METAG_AJMEEOBJ	GCF_003326015.1
BGEO_SAMN07136679_METAG_JAMCLPFI	GCF_003326015.1
BGEO_SAMN07136680_METAG_ECCKOAAH	GCF_003326015.1
BGEO_SAMN07136681_METAG_EMPJKMPE	GCF_003326015.1
BGEO_SAMN07136682_METAG_KOCHKHCC	GCF_003326015.1
TARA_SAMEA2621401_METAG_HLFHMLGG	GCF_003326015.1
TARA_SAMEA4396424_METAG_FFOCIFAL	GCF_003326015.1
TARA_SAMEA4396538_METAG_ADODEPGF	GCF_003326015.1
TARA_SAMEA4398341_METAG_KIFLKPCO	GCF_003326015.1
TARA_SAMEA4398370_METAG_FGENLPNA	GCF_003326015.1
BGEO_SAMN07136486_METAG_EHFAHCIC	GCF_001281385.1
