ID	siderophore	cyanobactin	PpyS-KS	TfuA-related	furan	terpene	RaS-RiPP	lassopeptide	head_to_tail	hserlactone	PUFA	T1PKS	phosphoglycolipid	T3PKS	ectoine	transAT-PKS	hglE-KS	LAP	phenazine	NRPS	bottromycin	PKS-like	PBDE	T2PKS	linaridin	sactipeptide	acyl_amino_acids	tropodithietic-acid	nucleoside	NAGGN	butyrolactone	microviridin	betalactone	amglyccycl	proteusin	resorcinol	oligosaccharide	indole	other	ladderane	thiopeptide	CDPS	lanthipeptide	bacteriocin	arylpolyene	transAT-PKS-like	NRPS-like	phosphonate	GCF.fit_predict.clusterID	GCC.fit_predict.clusterID	Genome_id	Kingdom	Phylum	Class	Order	Family	Genus	Species	OTU	Freeliving	PhylumT
Marine_OTU_0316	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	GC_170	GC_0	3300027580_11	Marine:d__Bacteria	Marine:p__Bacteroidota	Marine:c__Rhodothermia	Marine:o__Rhodothermales	Marine:f__Salinibacteraceae	Marine:g__Salinibacter	Marine:s__	Marine_OTU_0316	Marine	Marine:p__Bacteroidota
Marine_OTU_0317	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	GC_170	GC_0	3300027980_38	Marine:d__Bacteria	Marine:p__Bacteroidota	Marine:c__Kapabacteria	Marine:o__Kapabacteriales	Marine:f__UBA2268	Marine:g__	Marine:s__	Marine_OTU_0317	Marine	Marine:p__Bacteroidota
Marine_OTU_0318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	GC_118	GC_4	3300027852_25	Marine:d__Bacteria	Marine:p__Proteobacteria	Marine:c__Gammaproteobacteria	Marine:o__Pseudomonadales	Marine:f__Nitrincolaceae	Marine:g__Nitrincola	Marine:s__Nitrincola_sp008727795	Marine_OTU_0318	Marine	Marine:p__Proteobacteria
Marine_OTU_0320	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	GC_248	GC_4	3300027980_24	Marine:d__Bacteria	Marine:p__Krumholzibacteriota	Marine:c__Krumholzibacteria	Marine:o__LZORAL124-64-63	Marine:f__LZORAL124-64-63	Marine:g__LZORAL124-64-63	Marine:s__	Marine_OTU_0320	Marine	Marine:Others
Marine_OTU_0322	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	GC_170	GC_0	GORG_SAMEA6067860_SAGS_AH287L13	Marine:d__Bacteria	Marine:p__Proteobacteria	Marine:c__Alphaproteobacteria	Marine:o__Puniceispirillales	Marine:f__AAA536-G10	Marine:g__AAA536-G10	Marine:s__AAA536-G10_sp902625215	Marine_OTU_0322	Marine	Marine:p__Proteobacteria
Marine_OTU_0323	0.0	0.0	0.0	0.0	0.0	2.6	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8	0.0	0.0	0.0	0.0	GC_233	GC_0	GORG_SAMEA6068292_SAGS_AH321K03	Marine:d__Bacteria	Marine:p__Cyanobacteria	Marine:c__Cyanobacteriia	Marine:o__PCC-6307	Marine:f__Cyanobiaceae	Marine:g__Prochlorococcus_A	Marine:s__Prochlorococcus_A_marinus_Q	Marine_OTU_0323	Marine	Marine:p__Cyanobacteria
Marine_OTU_0325	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	GC_170	GC_0	GORG_SAMEA6068673_SAGS_AG365B19	Marine:d__Bacteria	Marine:p__Proteobacteria	Marine:c__Alphaproteobacteria	Marine:o__Pelagibacterales	Marine:f__Pelagibacteraceae	Marine:g__GCA-2704625	Marine:s__	Marine_OTU_0325	Marine	Marine:p__Proteobacteria
Marine_OTU_0326	0.0	0.0	0.0	0.0	0.0	1.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	GC_170	GC_0	GORG_SAMEA6077968_SAGS_AG337K15	Marine:d__Bacteria	Marine:p__Proteobacteria	Marine:c__Alphaproteobacteria	Marine:o__TMED127	Marine:f__TMED127	Marine:g__GCA-2691245	Marine:s__GCA-2691245_sp902613995	Marine_OTU_0326	Marine	Marine:p__Proteobacteria
Marine_OTU_0327	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	GC_170	GC_0	GORG_SAMEA6075144_SAGS_AG349C11	Marine:d__Bacteria	Marine:p__Proteobacteria	Marine:c__Alphaproteobacteria	Marine:o__Pelagibacterales	Marine:f__Pelagibacteraceae	Marine:g__Pelagibacter_A	Marine:s__	Marine_OTU_0327	Marine	Marine:p__Proteobacteria
Marine_OTU_0328	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	GC_170	GC_0	GORG_SAMEA6073765_SAGS_AG914I16	Marine:d__Bacteria	Marine:p__Proteobacteria	Marine:c__Alphaproteobacteria	Marine:o__Pelagibacterales	Marine:f__Pelagibacteraceae	Marine:g__Pelagibacter_A	Marine:s__Pelagibacter_A_sp902582165	Marine_OTU_0328	Marine	Marine:p__Proteobacteria
Marine_OTU_0329	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	GC_170	GC_0	GORG_SAMEA6076377_SAGS_AG422N16	Marine:d__Bacteria	Marine:p__Proteobacteria	Marine:c__Alphaproteobacteria	Marine:o__Pelagibacterales	Marine:f__Pelagibacteraceae	Marine:g__Pelagibacter_A	Marine:s__Pelagibacter_A_sp902613915	Marine_OTU_0329	Marine	Marine:p__Proteobacteria
Marine_OTU_0330	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	GC_170	GC_0	GORG_SAMEA6074755_SAGS_AG919F21	Marine:d__Bacteria	Marine:p__Proteobacteria	Marine:c__Alphaproteobacteria	Marine:o__Pelagibacterales	Marine:f__Pelagibacteraceae	Marine:g__Pelagibacter_A	Marine:s__Pelagibacter_A_sp902615715	Marine_OTU_0330	Marine	Marine:p__Proteobacteria
Marine_OTU_0331	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	GC_170	GC_0	GORG_SAMEA6075373_SAGS_AG404B04	Marine:d__Bacteria	Marine:p__Proteobacteria	Marine:c__Alphaproteobacteria	Marine:o__Pelagibacterales	Marine:f__Pelagibacteraceae	Marine:g__Pelagibacter	Marine:s__Pelagibacter_sp902560625	Marine_OTU_0331	Marine	Marine:p__Proteobacteria
Marine_OTU_0332	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	GC_170	GC_0	GORG_SAMEA6075858_SAGS_AG390P07	Marine:d__Bacteria	Marine:p__Proteobacteria	Marine:c__Alphaproteobacteria	Marine:o__Pelagibacterales	Marine:f__Pelagibacteraceae	Marine:g__Pelagibacter	Marine:s__Pelagibacter_sp902560015	Marine_OTU_0332	Marine	Marine:p__Proteobacteria
Marine_OTU_0333	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	GC_170	GC_0	GORG_SAMEA6079902_SAGS_AG430K05	Marine:d__Bacteria	Marine:p__Proteobacteria	Marine:c__Alphaproteobacteria	Marine:o__Pelagibacterales	Marine:f__Pelagibacteraceae	Marine:g__Pelagibacter	Marine:s__Pelagibacter_sp902565935	Marine_OTU_0333	Marine	Marine:p__Proteobacteria
Marine_OTU_0334	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	GC_170	GC_0	GORG_SAMEA6077714_SAGS_AG333M03	Marine:d__Bacteria	Marine:p__Proteobacteria	Marine:c__Alphaproteobacteria	Marine:o__Pelagibacterales	Marine:f__Pelagibacteraceae	Marine:g__Pelagibacter	Marine:s__Pelagibacter_sp902521805	Marine_OTU_0334	Marine	Marine:p__Proteobacteria
Marine_OTU_0335	0.0	0.0	0.0	0.0	0.0	0.9411764705882352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05882352941176471	0.0	0.0	0.0	GC_170	GC_0	GORG_SAMEA6079978_SAGS_AG430P01	Marine:d__Bacteria	Marine:p__Proteobacteria	Marine:c__Alphaproteobacteria	Marine:o__Pelagibacterales	Marine:f__Pelagibacteraceae	Marine:g__Pelagibacter	Marine:s__Pelagibacter_sp003213015	Marine_OTU_0335	Marine	Marine:p__Proteobacteria
Marine_OTU_0336	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	GC_170	GC_0	GORG_SAMEA6079964_SAGS_AG430N23	Marine:d__Bacteria	Marine:p__Proteobacteria	Marine:c__Alphaproteobacteria	Marine:o__Pelagibacterales	Marine:f__Pelagibacteraceae	Marine:g__Pelagibacter	Marine:s__	Marine_OTU_0336	Marine	Marine:p__Proteobacteria
Marine_OTU_0337	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	GC_233	GC_0	Genome_014	Marine:d__Bacteria	Marine:p__Proteobacteria	Marine:c__Alphaproteobacteria	Marine:o__Micavibrionales	Marine:f__Micavibrionaceae	Marine:g__UBA2638	Marine:s__	Marine_OTU_0337	Marine	Marine:p__Proteobacteria
Marine_OTU_0338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	GC_142	GC_2	Genome_091	Marine:d__Bacteria	Marine:p__Proteobacteria	Marine:c__Gammaproteobacteria	Marine:o__Coxiellales	Marine:f__Coxiellaceae	Marine:g__2-02-FULL-42-43	Marine:s__	Marine_OTU_0338	Marine	Marine:p__Proteobacteria
Marine_OTU_0339	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	GC_119	GC_0	Genome_149	Marine:d__Bacteria	Marine:p__Bacteroidota	Marine:c__Bacteroidia	Marine:o__Flavobacteriales	Marine:f__Flavobacteriaceae	Marine:g__Flavobacterium	Marine:s__	Marine_OTU_0339	Marine	Marine:p__Bacteroidota
Marine_OTU_0341	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	GC_119	GC_0	MARD_SAMEA4704834_REFG_MMP4704834	Marine:d__Bacteria	Marine:p__Bacteroidota	Marine:c__Bacteroidia	Marine:o__Flavobacteriales	Marine:f__Flavobacteriaceae	Marine:g__Aequorivita	Marine:s__Aequorivita_sp900489465	Marine_OTU_0341	Marine	Marine:p__Bacteroidota
Marine_OTU_0342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	GC_448	GC_2	MARD_SAMN02436165_REFG_MMP02436165	Marine:d__Bacteria	Marine:p__Proteobacteria	Marine:c__Gammaproteobacteria	Marine:o__Pseudomonadales	Marine:f__Marinomonadaceae	Marine:g__Marinomonas	Marine:s__Marinomonas_sp000153025	Marine_OTU_0342	Marine	Marine:p__Proteobacteria
Marine_OTU_0343	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	GC_93	GC_6	MARD_SAMN02744645_REFG_MMP02744645	Marine:d__Bacteria	Marine:p__Proteobacteria	Marine:c__Gammaproteobacteria	Marine:o__Pseudomonadales	Marine:f__Pseudomonadaceae	Marine:g__Pseudomonas_A	Marine:s__Pseudomonas_A_xanthomarina	Marine_OTU_0343	Marine	Marine:p__Proteobacteria
Marine_OTU_0344	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5	2.0	0.0	0.0	1.0	0.0	GC_143	GC_2	MARD_SAMN04965936_REFG_MMP04965936	Marine:d__Bacteria	Marine:p__Proteobacteria	Marine:c__Alphaproteobacteria	Marine:o__Rhodobacterales	Marine:f__Rhodobacteraceae	Marine:g__Roseovarius	Marine:s__Roseovarius_indicus	Marine_OTU_0344	Marine	Marine:p__Proteobacteria
Marine_OTU_0345	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	GC_143	GC_2	MARD_SAMN04488105_REFG_MMP04488105	Marine:d__Bacteria	Marine:p__Proteobacteria	Marine:c__Alphaproteobacteria	Marine:o__Rhodobacterales	Marine:f__Rhodobacteraceae	Marine:g__Salipiger	Marine:s__Salipiger_thiooxidans	Marine_OTU_0345	Marine	Marine:p__Proteobacteria
Marine_OTU_0346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	GC_38	GC_2	MARD_SAMN04489759_REFG_MMP04489759	Marine:d__Bacteria	Marine:p__Proteobacteria	Marine:c__Alphaproteobacteria	Marine:o__Rhodobacterales	Marine:f__Rhodobacteraceae	Marine:g__Sulfitobacter	Marine:s__Sulfitobacter_delicatus	Marine_OTU_0346	Marine	Marine:p__Proteobacteria
Marine_OTU_0347	0.0	0.0	0.0	0.0	1.0	2.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	5.0	0.0	GC_29	GC_2	MARD_SAMN04495211_REFG_MMP04495211	Marine:d__Bacteria	Marine:p__Actinobacteriota	Marine:c__Actinomycetia	Marine:o__Mycobacteriales	Marine:f__Mycobacteriaceae	Marine:g__Rhodococcus_B	Marine:s__Rhodococcus_B_sp000813105	Marine_OTU_0347	Marine	Marine:p__Actinobacteriota
Marine_OTU_0348	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	GC_138	GC_6	MARD_SAMN05216575_REFG_MMP05216575	Marine:d__Bacteria	Marine:p__Proteobacteria	Marine:c__Gammaproteobacteria	Marine:o__Pseudomonadales	Marine:f__Pseudomonadaceae	Marine:g__Pseudomonas_E	Marine:s__Pseudomonas_E_alcaliphila	Marine_OTU_0348	Marine	Marine:p__Proteobacteria
Marine_OTU_0349	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	GC_233	GC_0	MARD_SAMN08886317_SAGS_MMP08886317	Marine:d__Bacteria	Marine:p__Cyanobacteria	Marine:c__Cyanobacteriia	Marine:o__PCC-6307	Marine:f__Cyanobiaceae	Marine:g__Prochlorococcus_B	Marine:s__Prochlorococcus_B_sp003216815	Marine_OTU_0349	Marine	Marine:p__Cyanobacteria
Marine_OTU_0350	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	GC_233	GC_0	MARD_SAMN08886421_SAGS_MMP08886421	Marine:d__Bacteria	Marine:p__Cyanobacteria	Marine:c__Cyanobacteriia	Marine:o__PCC-6307	Marine:f__Cyanobiaceae	Marine:g__Prochlorococcus_A	Marine:s__Prochlorococcus_A_sp003213955	Marine_OTU_0350	Marine	Marine:p__Cyanobacteria
Marine_OTU_0351	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	GC_272	GC_2	MARD_SAMN09074955_REFG_MMP09074955	Marine:d__Bacteria	Marine:p__Proteobacteria	Marine:c__Gammaproteobacteria	Marine:o__Pseudomonadales	Marine:f__Marinomonadaceae	Marine:g__Marinomonas	Marine:s__Marinomonas_foliarum	Marine_OTU_0351	Marine	Marine:p__Proteobacteria
Marine_OTU_0352	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	GC_121	GC_2	MARD_SAMN09381308_REFG_MMP09381308	Marine:d__Bacteria	Marine:p__Proteobacteria	Marine:c__Gammaproteobacteria	Marine:o__Francisellales	Marine:f__Francisellaceae	Marine:g__Cysteiniphilum	Marine:s__Cysteiniphilum_sp003574425	Marine_OTU_0352	Marine	Marine:p__Proteobacteria
Marine_OTU_0353	0.0	0.0	0.0	0.0	0.0	1.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	GC_170	GC_0	TARA_SAMEA2619531_METAG_OOMCKHHM	Marine:d__Bacteria	Marine:p__Bacteroidota	Marine:c__Rhodothermia	Marine:o__Balneolales	Marine:f__Balneolaceae	Marine:g__UBA1275	Marine:s__UBA1275_sp002323515	Marine_OTU_0353	Marine	Marine:p__Bacteroidota
Marine_OTU_0354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	GC_32	GC_6	TARA_SAMEA2619531_METAG_IKBIDKFG	Marine:d__Bacteria	Marine:p__Proteobacteria	Marine:c__Gammaproteobacteria	Marine:o__SAR86	Marine:f__D2472	Marine:g__D2472	Marine:s__D2472_sp902599315	Marine_OTU_0354	Marine	Marine:p__Proteobacteria
Marine_OTU_0355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	GC_19	GC_2	TARA_SAMEA2619766_METAG_BLLGPJEI	Marine:d__Bacteria	Marine:p__Proteobacteria	Marine:c__Gammaproteobacteria	Marine:o__Pseudomonadales	Marine:f__Litoricolaceae	Marine:g__HIMB30	Marine:s__HIMB30_sp002691485	Marine_OTU_0355	Marine	Marine:p__Proteobacteria
Marine_OTU_0356	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	GC_61	GC_0	TARA_SAMEA2619766_METAG_KBDCKIJJ	Marine:d__Bacteria	Marine:p__Proteobacteria	Marine:c__Alphaproteobacteria	Marine:o__Puniceispirillales	Marine:f__Puniceispirillaceae	Marine:g__UBA5951	Marine:s__UBA5951_sp003332015	Marine_OTU_0356	Marine	Marine:p__Proteobacteria
