GenomeID	Others	RiPPs	NRPS	PKS	Terpene
TARA_SAMEA4397426_METAG_PDFLOHJD	1	1	0	0	2
TARA_SAMEA4398247_METAG_MOHKIBEO	0	0	0	0	1
3300024353_9	3	1	0	0	1
TARA_SAMEA2623295_METAG_CHHADNEF	0	0	1	0	0
TARA_SAMEA2622048_METAG_LGMIBKNM	0	0	0	0	2
3300027800_49	0	1	0	0	0
TARA_SAMEA4397426_METAG_JPDADBFL	0	0	0	0	1
3300025814_9	0	0	0	0	1
3300029890_12	0	1	0	1	1
MARD_SAMN05418034_REFG_MMP05418034	4	3	0	0	0
3300027773_26	1	0	3	0	1
3300020603_69	0	0	0	0	2
TARA_SAMEA4397295_METAG_JMJMPGEN	0	0	0	1	1
3300025510_4	1	1	1	1	1
GORG_SAMEA6073862_SAGS_AG914P03	0	1	0	0	3
BGEO_SAMN07136905_METAG_PNDBADKG	1	0	0	0	0
GORG_SAMEA6072503_SAGS_AG908E18	0	0	0	0	1
3300011667_3	1	2	1	0	0
3300028417_7	4	0	0	2	0
3300009084_94	0	0	0	1	1
TARA_SAMEA2621528_METAG_EAMKACOE	3	2	0	0	2
3300012921_22	3	2	1	0	2
TARA_SAMEA4398219_METAG_KOKDGDEH	0	0	0	0	2
GORG_SAMEA6073589_SAGS_AG913K21	0	0	0	0	1
TARA_SAMEA2623295_METAG_EGIGFMID	2	0	0	1	0
3300020418_11	0	1	0	1	1
3300014048_2	5	0	0	0	1
TARA_SAMEA4397516_METAG_GEGGKGPC	1	1	0	0	0
TARA_SAMEA4397611_METAG_OIMMFBHC	0	0	0	0	1
3300027653_44	1	0	0	0	2
3300018008_10	2	0	0	0	0
Genome_177	0	0	2	2	2
3300010042_15	2	1	0	0	0
GORG_SAMEA6074960_SAGS_AG920I06	0	0	0	0	1
MARD_SAMN09710958_REFG_MMP09710958	1	2	2	1	0
TARA_SAMEA2620021_METAG_KBGMIOJP	0	0	0	0	1
MARD_SAMN08329936_REFG_MMP08329936	3	1	0	0	0
3300011575_5	1	0	1	0	0
GORG_SAMEA6072922_SAGS_AG910G09	0	0	0	0	1
MARD_SAMN08886338_SAGS_MMP08886338	0	1	0	0	3
3300027640_17	1	1	0	0	2
3300027283_12	0	2	0	0	0
GORG_SAMEA6068877_SAGS_AG359B04	0	0	0	0	1
TARA_SAMEA4397034_METAG_KLABDPCP	0	1	0	0	1
TARA_SAMEA4398027_METAG_CDMGOKMD	1	1	0	0	0
3300010373_49	2	0	2	3	2
3300014604_1	2	0	8	0	1
3300013935_2	2	1	1	0	1
GORG_SAMEA6074365_SAGS_AG917E07	0	0	0	0	1
TARA_SAMEA4397983_METAG_INMDNODF	0	0	0	0	1
TARA_SAMEA4397426_METAG_KOFFGEAM	1	0	0	1	3
3300011649_1	4	2	1	1	1
TARA_SAMEA2622429_METAG_IHICAGHD	2	0	0	0	0
TARA_SAMEA2621076_METAG_JJMNOABK	1	0	0	1	2
GORG_SAMEA6074285_SAGS_AG916O20	0	0	0	0	1
3300017658_15	2	3	1	1	2
3300027869_16	1	1	0	2	2
3300012816_3	1	1	1	0	1
TARA_SAMEA2619376_METAG_EJDLPCAL	0	0	0	0	2
3300014589_2	1	0	1	0	0
GORG_SAMEA6068157_SAGS_AH321A17	0	0	0	0	1
3300014912_2	2	1	1	0	1
3300014068_1	5	0	0	0	1
GORG_SAMEA6075279_SAGS_AG349L17	0	0	0	0	1
3300009083_52	0	0	0	1	3
TARA_SAMEA4397118_METAG_KHABCPBH	0	2	0	0	0
3300015360_41	1	0	0	1	2
3300009762_4	4	0	0	0	1
3300027847_15	1	0	2	1	0
3300024054_52	0	0	0	0	2
TARA_SAMEA4398247_METAG_KDKKNCJC	1	0	0	0	0
GORG_SAMEA6074009_SAGS_AG915K06	0	1	0	0	3
GORG_SAMEA6073614_SAGS_AG913M18	1	0	0	0	1
3300027980_19	1	1	0	0	0
3300020053_20	2	1	0	0	0
TARA_SAMEA4398341_METAG_KIBPOCHA	1	0	0	0	0
MARD_SAMN04555171_REFG_MMP04555171	2	1	0	0	0
TARA_SAMN05326646_METAG_PSW00036	0	0	0	0	1
3300021091_59	1	0	0	0	2
GORG_SAMEA6075640_SAGS_AG390D05	0	0	0	0	1
3300013126_52	1	0	0	0	1
TARA_SAMEA4397920_METAG_PJADDPIH	1	0	2	1	1
3300027294_2	1	1	0	0	1
3300013690_1	6	0	1	0	1
3300007722_62	0	0	0	0	1
3300020439_15	0	0	0	0	1
TARA_SAMEA4396988_METAG_OHGBIIBB	1	1	0	0	0
TARA_SAMN05326645_METAG_PSE00023	0	0	1	1	1
GORG_SAMEA6080241_SAGS_AG439D05	0	0	0	0	1
3300013137_93	1	0	0	0	1
3300011842_4	0	0	0	0	1
TARA_SAMEA2622478_METAG_JEKHKINF	0	0	0	0	2
TARA_SAMEA4397004_METAG_HGNLEAJF	0	0	0	0	2
TARA_SAMEA2622923_METAG_EKBDKBDM	0	0	0	0	1
GORG_SAMEA6070093_SAGS_AG894C10	0	0	0	0	1
3300011566_2	4	0	2	0	0
3300011238_5	0	1	1	0	0
TARA_SAMEA2622796_METAG_DGGDPLIN	0	2	4	1	0
TARA_SAMEA2619678_METAG_BHBDKHOM	0	0	0	0	2
GORG_SAMEA6076036_SAGS_AG414O11	0	0	0	0	1
TARA_SAMEA4397330_METAG_OJBILPGE	0	1	0	0	1
3300027962_9	0	1	0	0	1
3300021135_8	1	1	1	0	1
TARA_SAMEA2623426_METAG_BLJPLECD	0	0	0	0	1
3300001683_21	4	0	0	0	0
3300022602_23	0	0	1	0	2
TARA_SAMEA4398296_METAG_DPFMLPLK	1	0	0	0	2
3300011460_2	5	1	3	0	0
3300023103_6	0	0	0	1	1
3300020196_52	1	0	0	0	1
GORG_SAMEA6072538_SAGS_AG908I10	0	0	0	0	1
3300014655_8	0	0	0	1	2
3300011736_3	1	1	1	0	1
GORG_SAMEA6074186_SAGS_AG916G20	0	0	0	0	2
3300020426_2	0	1	0	1	1
3300014048_5	1	0	0	0	2
TARA_SAMEA2622149_METAG_NFDLNHDH	0	0	0	0	1
3300007722_7	1	0	2	0	2
GORG_SAMEA6072711_SAGS_AG909G08	0	0	0	0	1
GORG_SAMEA6076375_SAGS_AG422N14	0	0	0	0	1
TARA_SAMEA2622801_METAG_LEMAIJLG	0	0	0	0	1
3300014603_4	0	1	0	0	0
3300018013_17	0	0	2	0	0
3300020385_21	0	0	0	0	2
TARA_SAMEA4397174_METAG_KNDEEOOG	0	0	0	1	1
TARA_SAMEA2619907_METAG_LFKGHJBE	0	0	0	0	2
GORG_SAMEA6072848_SAGS_AG910B10	0	0	0	0	1
TARA_SAMEA4397586_METAG_NKDPMADB	2	1	0	0	0
3300009084_54	2	1	2	1	1
3300011824_5	0	0	0	0	1
TARA_SAMEA4398001_METAG_BIFKKCPL	2	0	0	0	2
TARA_SAMEA2620815_METAG_IBALEGFH	1	0	0	0	1
TARA_SAMEA2620980_METAG_FPACFOKN	0	0	0	0	1
GORG_SAMEA6078908_SAGS_AG461C04	0	0	0	0	1
TARA_SAMEA2620259_METAG_FMHMNGJJ	1	0	0	0	1
BGEO_SAMN07136511_METAG_JKJKBMPE	2	1	0	0	0
GORG_SAMEA6076281_SAGS_AG422G21	0	1	0	0	2
TARA_SAMEA4396941_METAG_FPFLMEGA	2	0	0	1	1
TARA_SAMEA2622678_METAG_NBIPLECE	3	0	0	0	0
GORG_SAMEA6074455_SAGS_AG917M09	0	0	0	0	2
3300005043_7	2	1	0	0	0
TARA_SAMEA4397034_METAG_CCADBMCG	0	0	0	0	2
TARA_SAMEA2622766_METAG_HBJBJOMI	3	1	0	0	0
TARA_SAMEA2619667_METAG_NICGOJII	0	0	0	0	1
TARA_SAMEA2622677_METAG_CFNJDENE	2	2	2	0	0
3300011710_1	3	1	0	1	1
3300011608_2	2	0	0	0	1
3300020810_19	0	0	0	0	1
3300011768_5	2	1	0	0	0
TARA_SAMEA2623116_METAG_MCLFJCFB	0	0	1	2	3
GORG_SAMEA6071051_SAGS_AG899D10	1	0	0	0	1
TARA_SAMEA2619952_METAG_NJJBGEID	0	0	0	0	2
TARA_SAMEA2620413_METAG_KIKEPFNH	0	1	0	1	2
MARD_SAMN04488031_REFG_MMP04488031	9	4	1	1	1
TARA_SAMEA4397627_METAG_MGFAOGDI	0	0	0	1	2
TARA_SAMEA2621528_METAG_OOOLBPFG	1	1	0	0	0
3300027645_7	1	1	0	0	0
3300011604_4	1	0	0	0	2
TARA_SAMEA2622764_METAG_COENPPAG	0	0	0	0	1
3300013132_51	0	0	0	0	1
TARA_SAMEA2621037_METAG_ADMBMCGE	0	0	0	0	1
TARA_SAMEA2623403_METAG_GIOCDMMH	3	0	0	0	0
MARD_SAMD00036605_REFG_MMP00036605	0	1	0	0	1
3300025270_7	0	1	0	0	0
GORG_SAMEA6069709_SAGS_AG892E23	0	0	0	0	1
GORG_SAMEA6069833_SAGS_AG892O16	0	0	0	0	1
GORG_SAMEA6080277_SAGS_AG439G19	0	0	0	0	1
GORG_SAMEA6072082_SAGS_AG905E10	0	0	0	0	1
3300000248_4	1	0	1	1	0
3300027366_4	0	0	0	0	1
3300012940_43	2	1	0	0	4
GORG_SAMEA6074156_SAGS_AG916E17	0	0	0	0	1
3300024490_1	0	0	0	0	1
GORG_SAMEA6074200_SAGS_AG916I19	0	0	0	0	1
3300013138_27	2	0	1	1	0
TARA_SAMEA2620991_METAG_GHGOHFOA	2	0	0	1	1
3300014590_2	1	3	1	0	0
BATS_SAMN07137087_METAG_MJFPPJJK	0	0	0	0	1
3300025525_6	1	1	2	0	2
3300014491_12	5	4	1	0	0
3300011483_2	2	0	7	0	1
3300020203_21	1	0	0	0	0
3300016461_4	3	2	14	2	2
MARD_SAMD00036594_REFG_MMP00036594	1	2	3	0	0
3300018984_8	2	3	0	1	1
MARD_SAMN05418175_REFG_MMP05418175	5	2	0	0	0
TARA_SAMEA2620421_METAG_FOHHMLJE	1	1	0	0	0
3300023208_13	1	0	0	0	1
TARA_SAMEA2622212_METAG_AJJNEFIP	1	0	0	0	0
TARA_SAMN05326641_METAG_ANW00023	0	0	0	0	1
3300020201_38	0	1	0	1	3
TARA_SAMEA4397472_METAG_MMINHPNB	0	0	0	0	1
GORG_SAMEA6073953_SAGS_AG915F11	1	0	0	0	0
TARA_SAMEA2619548_METAG_COJIOJBJ	1	0	0	0	0
3300025293_7	0	0	0	1	2
TARA_SAMEA4397239_METAG_FMNKKDDJ	0	0	0	0	1
GORG_SAMEA6069770_SAGS_AG892K07	0	0	0	0	2
3300011234_2	2	3	2	1	1
3300013126_96	0	0	3	2	0
3300024320_7	0	1	0	0	1
GORG_SAMEA6074065_SAGS_AG915O07	0	0	0	1	1
TARA_SAMEA4397118_METAG_FGHJGGFJ	2	1	0	0	0
3300020203_23	0	0	0	1	3
MARD_SAMD00036593_REFG_MMP00036593	0	1	0	0	0
3300013759_2	2	4	4	2	4
TARA_SAMEA2622658_METAG_MEGADAMM	0	0	0	0	1
3300027976_10	2	2	1	0	3
3300011488_1	3	0	1	0	1
3300018040_15	3	0	0	0	0
TARA_SAMEA2619907_METAG_JNGKLHKE	3	2	0	2	1
3300028557_40	0	0	1	1	2
TARA_SAMN05326651_METAG_RED00093	1	0	1	2	1
3300017463_1	0	0	0	0	1
3300011849_1	1	1	1	0	1
GORG_SAMEA6079585_SAGS_AG426E17	0	0	0	0	1
GORG_SAMEA6074428_SAGS_AG917K06	1	0	0	0	1
3300025809_21	1	1	0	1	1
GORG_SAMEA6076648_SAGS_AG447N15	0	0	0	0	1
3300029941_1	1	0	0	0	2
3300020478_12	1	1	0	0	0
TARA_SAMEA4398387_METAG_LOJHMMKA	2	2	0	0	2
3300010157_11	3	1	1	0	3
GORG_SAMEA6070003_SAGS_AG893M16	1	0	0	0	1
MARD_SAMN08886158_SAGS_MMP08886158	0	1	0	0	3
TARA_SAMEA4397330_METAG_BLFPNKCK	0	0	1	0	0
TARA_SAMEA4398219_METAG_EJEIKAKG	0	0	0	0	2
TARA_SAMEA2619815_METAG_EELKOFIF	1	2	0	1	1
3300018025_13	0	0	0	1	0
BGEO_SAMN07136711_METAG_FIMGHCMK	4	1	0	0	0
3300014738_3	5	0	1	0	1
GORG_SAMEA6070095_SAGS_AG894C14	0	0	0	0	1
TARA_SAMN05326651_METAG_RED00036	0	0	0	0	3
TARA_SAMEA4398150_METAG_KBLPGJCC	1	0	0	1	1
TARA_SAMEA4397295_METAG_CPAOGDCL	0	1	0	0	2
TARA_SAMEA2622817_METAG_ANKMHOAM	0	0	0	0	1
3300013137_80	1	0	0	0	0
GORG_SAMEA6069998_SAGS_AG893M05	1	1	2	0	0
TARA_SAMEA2621037_METAG_BOIEAKJP	0	1	0	0	0
3300013586_1	6	0	1	0	1
TARA_SAMN05326650_METAG_MED00013	0	0	0	1	2
TARA_SAMEA4397278_METAG_IOGPNILK	1	0	0	1	1
MARD_SAMN04488039_REFG_MMP04488039	3	1	1	1	0
3300011830_3	2	1	3	0	1
3300015204_12	1	0	3	1	4
3300012921_7	1	5	0	1	0
3300027571_9	1	1	0	0	1
3300011673_1	1	3	1	0	0
3300011562_2	5	1	2	0	1
TARA_SAMEA2619907_METAG_JDOAFLNN	0	0	0	0	1
TARA_SAMEA2622817_METAG_DANLDKCK	0	0	0	0	1
BGEO_SAMN07136825_METAG_ACAAAIMF	1	0	1	0	2
MARD_SAMN02671339_SAGS_MMP02671339	0	0	0	0	2
TARA_SAMN05326651_METAG_RED00032	1	1	0	2	1
TARA_SAMEA4397627_METAG_NKPKFEFG	1	1	0	0	0
MARD_SAMN05418083_REFG_MMP05418083	5	2	0	0	0
TARA_SAMEA2620668_METAG_PGBEKOPK	1	1	0	0	0
GORG_SAMEA6074061_SAGS_AG915O02	0	1	0	0	2
3300028571_14	0	1	0	1	2
3300027968_54	0	1	1	0	1
TARA_SAMEA2619818_METAG_OOKPGKME	0	0	0	1	2
TARA_SAMEA2621222_METAG_DKPMEIAN	0	0	0	0	1
3300027841_14	2	0	0	0	1
TARA_SAMEA4397023_METAG_BIAHDCHN	1	0	0	1	2
3300012005_6	1	0	0	0	1
TARA_SAMEA2591084_METAG_HAKPAFBO	0	0	0	1	2
3300005722_5	0	0	0	0	1
TARA_SAMEA2620259_METAG_IBBKLKCJ	0	0	0	0	2
3300027494_8	0	0	1	0	1
3300009698_18	0	1	1	0	1
TARA_SAMEA2619531_METAG_LGDKIJHF	1	0	0	0	1
3300011494_1	2	0	0	1	2
3300020298_7	1	0	1	0	0
TARA_SAMEA2621487_METAG_GKOIKANI	0	0	0	1	2
3300009083_123	0	1	0	0	1
TARA_SAMEA2620097_METAG_KFELPDMJ	4	3	0	0	0
GORG_SAMEA6074115_SAGS_AG916B17	0	0	0	0	2
3300011886_5	2	1	0	0	1
3300027759_23	0	0	1	0	0
TARA_SAMEA2623059_METAG_IHIENFNH	1	0	0	0	1
3300020297_5	0	3	0	0	1
3300027834_47	0	0	0	0	1
3300014050_20	0	0	0	0	2
MALA_SAMN05421660_METAG_BDGLBHNG	1	0	0	0	0
TARA_SAMEA2619531_METAG_OKLKELBO	0	0	0	0	1
3300017788_45	0	0	0	0	1
TARA_SAMEA4398387_METAG_OIKGMAKI	0	0	0	1	2
3300028114_21	1	0	1	0	2
TARA_SAMEA2620734_METAG_CBLBOBNN	2	0	0	0	0
3300011497_3	1	0	0	0	0
3300025378_4	1	1	0	0	0
3300011606_2	2	1	1	0	0
3300011886_2	6	0	1	0	0
3300011752_4	2	0	0	0	1
MARD_SAMN08886318_SAGS_MMP08886318	0	1	0	0	3
3300014005_2	0	0	1	1	1
TARA_SAMEA2619907_METAG_PCPBGHEB	0	0	0	0	1
TARA_SAMEA4397756_METAG_BOLNEFGB	0	0	0	0	1
TARA_SAMEA4397215_METAG_GPJIJCHI	1	0	0	1	2
TARA_SAMEA4397330_METAG_ONJLDILD	1	0	0	0	3
TARA_SAMEA2619802_METAG_EMGKHKHB	4	0	0	1	0
GORG_SAMEA6079911_SAGS_AG430K19	0	0	0	0	1
GORG_SAMEA6071220_SAGS_AG899P09	0	0	0	0	1
3300014627_1	4	0	1	0	1
TARA_SAMEA2622837_METAG_DIBDDNCD	0	0	0	0	1
3300021419_19	1	1	1	0	0
3300027607_31	2	1	1	1	2
3300026190_2	0	0	0	0	3
TARA_SAMEA4398150_METAG_KIBLPKND	1	0	0	1	1
3300011825_1	4	0	0	0	2
3300011238_2	2	1	1	0	0
GORG_SAMEA6074000_SAGS_AG915J16	0	0	0	0	1
TARA_SAMEA2621099_METAG_OLNLEHLG	2	2	0	2	0
MARD_SAMN05418233_REFG_MMP05418233	5	1	1	0	0
3300025493_2	0	1	0	0	1
GORG_SAMEA6069931_SAGS_AG893G20	0	0	0	0	1
TARA_SAMEA2622737_METAG_IJBJNBDD	0	0	0	0	1
TARA_SAMEA2621859_METAG_LMMJEOCK	4	0	3	0	1
GORG_SAMEA6068683_SAGS_AG365C14	0	0	0	0	1
GORG_SAMEA6073581_SAGS_AG913K07	1	0	0	0	0
3300011847_1	5	0	1	0	1
3300025497_3	0	1	1	0	1
3300011762_5	3	0	0	0	0
TARA_SAMN05326642_METAG_ASE00002	3	2	0	0	1
3300012862_7	1	1	0	1	1
3300022900_34	0	0	0	0	1
3300025127_6	3	1	2	0	0
3300025619_12	1	0	0	1	1
GORG_SAMEA6079603_SAGS_AG426G02	0	0	0	0	1
TARA_SAMEA2623907_METAG_CFKNGGCL	1	0	1	1	0
GORG_SAMEA6072785_SAGS_AG909N06	0	0	0	0	1
3300025488_11	4	0	1	0	0
3300011807_3	6	1	1	0	0
3300011478_3	0	1	0	0	0
TARA_SAMEA2621260_METAG_CJNEDGMI	0	0	0	0	1
3300012529_6	0	0	0	1	2
3300022225_14	4	0	0	1	0
3300012879_2	0	1	3	3	1
GORG_SAMEA6078361_SAGS_AG453A09	0	0	0	0	1
TARA_SAMEA2591122_METAG_HLJDBPKL	2	0	0	0	1
TARA_SAMEA2591057_METAG_MGIKKEGI	2	1	0	0	0
3300010368_16	3	3	0	1	1
3300014070_6	0	2	0	0	1
BGEO_SAMN07136936_METAG_EKEFJNFD	0	2	0	0	2
GORG_SAMEA6076584_SAGS_AG447K11	0	0	0	0	1
TARA_SAMEA2623868_METAG_OOIFPHAD	0	0	0	0	2
MARD_SAMN06075357_REFG_MMP06075357	1	0	0	0	1
3300027276_10	0	1	1	0	0
TARA_SAMEA2620360_METAG_DIGFFDFO	2	2	0	0	2
GORG_SAMEA6077259_SAGS_AG325C21	0	0	0	0	1
3300003375_5	0	0	0	0	1
TARA_SAMEA4396489_METAG_LPGIOKCC	3	1	0	1	1
3300017431_28	3	3	0	0	0
MARD_SAMN03339836_REFG_MMP03339836	3	1	2	1	0
3300017646_8	3	3	1	0	2
TARA_SAMEA2620106_METAG_BFNFNDEC	3	0	0	0	0
3300015203_7	3	0	1	1	3
3300012940_66	2	0	0	0	0
GORG_SAMEA6069649_SAGS_AG892A23	0	1	0	0	1
3300021402_5	0	0	0	1	0
3300024903_1	1	2	0	0	1
TARA_SAMEA4396941_METAG_NCLDMJBD	4	1	1	0	0
3300012259_2	6	1	1	0	1
GORG_SAMEA6076642_SAGS_AG447N08	0	0	0	0	1
TARA_SAMN05326640_METAG_ANE00008	0	0	0	0	1
3300027276_29	1	1	0	0	0
TARA_SAMEA2623693_METAG_CEHHMAJI	1	0	1	2	0
TARA_SAMEA4398150_METAG_CDBICEIB	0	0	0	0	2
3300020591_8	1	0	0	0	0
TARA_SAMEA2621013_METAG_KBBKPBHP	0	0	0	0	1
MARD_SAMN08886189_SAGS_MMP08886189	0	0	0	0	3
TARA_SAMEA2622733_METAG_EOLHBMEN	1	0	0	0	1
3300027828_28	4	1	1	0	0
3300027712_16	2	1	0	0	1
3300026534_28	0	1	0	1	0
TARA_SAMEA4397903_METAG_MIOIFEBI	0	0	1	0	0
MARD_SAMN02470761_REFG_MMP02470761	6	2	1	0	0
GORG_SAMEA6076134_SAGS_AG410L19	0	0	0	0	1
3300021487_5	0	3	1	1	0
3300015360_68	0	0	0	0	1
3300026934_3	0	0	0	0	1
TARA_SAMEA2621859_METAG_INLEDHPL	0	0	0	0	2
3300021409_7	0	1	0	1	3
3300023088_6	2	0	0	0	0
3300027897_26	1	0	0	0	0
TARA_SAMEA2621548_METAG_AMKGDFGN	2	0	0	0	1
3300025236_9	3	1	0	0	0
3300011958_3	2	0	0	0	1
GORG_SAMEA6076301_SAGS_AG422J03	0	0	0	0	1
3300011140_2	2	0	0	0	0
3300013697_1	2	0	1	1	1
MARD_SAMN08886169_SAGS_MMP08886169	0	1	0	0	1
TARA_SAMEA2619802_METAG_ECINHOON	0	0	0	1	2
TARA_SAMEA2621779_METAG_DLNKCJJJ	0	0	0	0	1
3300012928_3	0	0	0	0	1
MARD_SAMN08886137_SAGS_MMP08886137	0	1	0	0	3
3300011871_2	4	0	0	0	1
TARA_SAMEA2621107_METAG_LANNJOHC	1	1	0	0	0
3300017532_28	0	0	0	1	0
3300013125_25	0	0	2	0	1
TARA_SAMEA2619667_METAG_MENAJEGE	0	0	0	0	1
3300020185_34	0	1	0	0	1
3300026262_7	2	0	1	0	2
3300020165_21	0	0	0	0	1
GORG_SAMEA6078016_SAGS_AG337N04	0	0	0	0	1
TARA_SAMEA2622766_METAG_FDFJEPOA	0	0	0	0	2
3300029821_28	2	0	0	2	1
GORG_SAMEA6069169_SAGS_AG360I06	0	0	0	0	1
3300027965_40	2	1	0	0	1
TARA_SAMEA2622716_METAG_MJKAMFJK	0	0	0	0	2
GORG_SAMEA6070381_SAGS_AG895J15	0	0	0	0	1
3300011513_1	4	0	0	0	1
3300025621_14	0	1	0	0	1
3300000470_4	0	4	0	0	0
3300010153_6	2	0	0	1	0
3300011943_3	0	4	1	0	1
MALA_SAMN05422226_METAG_NELIBDBN	1	0	0	0	2
TARA_SAMEA2622499_METAG_AHPDKBOO	2	0	0	0	0
TARA_SAMEA4398027_METAG_BKLIPBOK	2	0	0	1	2
3300023075_3	3	0	2	0	3
TARA_SAMEA2622715_METAG_GKJFHMGL	0	0	0	0	1
MALA_SAMN05421660_METAG_AKFNKDEK	2	0	1	2	0
MARD_SAMN05418031_REFG_MMP05418031	7	3	0	0	0
3300025777_1	0	2	2	0	1
TARA_SAMEA2622658_METAG_JNLPAOEH	1	0	3	3	1
GORG_SAMEA6076604_SAGS_AG447L10	0	0	0	0	1
GORG_SAMEA6069450_SAGS_AG891C11	0	0	0	0	1
MARD_SAMN02436137_REFG_MMP02436137	7	2	3	1	0
TARA_SAMEA2622737_METAG_PGJCDJAM	0	0	0	0	2
3300024976_2	3	2	2	1	3
MARD_SAMN09499816_REFG_MMP09499816	2	0	0	1	2
3300013495_2	5	0	1	0	1
TARA_SAMEA4398001_METAG_BLPKBGFK	3	3	0	0	0
TARA_SAMEA4396489_METAG_MDOHJCPP	1	1	0	0	0
3300013138_53	0	1	1	0	0
3300011921_11	1	0	0	0	1
3300011453_1	2	1	1	0	1
TARA_SAMEA2621779_METAG_DJKNFFGC	0	1	0	1	2
3300013684_2	1	4	0	1	0
3300014208_22	1	0	0	0	0
TARA_SAMEA2622800_METAG_GAAEABDP	1	0	0	0	0
3300025536_2	3	1	1	1	1
3300011558_2	4	0	0	0	0
MALA_SAMN05422163_METAG_HJLKMJJA	2	0	0	2	0
GORG_SAMEA6076196_SAGS_AG422B19	0	0	0	0	1
MARD_SAMN05216480_REFG_MMP05216480	0	0	0	0	2
3300001683_15	1	1	0	0	0
3300020196_59	0	0	0	0	1
3300010160_19	1	0	0	0	2
3300027773_19	0	1	3	0	1
3300027278_4	1	1	0	0	1
3300009760_5	0	0	1	0	1
TARA_SAMEA2622766_METAG_APIKJLNH	1	0	0	0	0
3300014726_2	1	1	1	0	0
TARA_SAMEA4397859_METAG_OKNLKAAC	1	0	2	1	1
3300011526_1	1	2	1	0	1
TARA_SAMEA2619927_METAG_PLGDIAGA	0	0	0	0	1
3300027838_10	0	0	2	1	0
3300027839_47	0	0	0	0	1
TARA_SAMN05326650_METAG_MED00043	0	0	0	1	1
BGEO_SAMN07136635_METAG_AFFACDGA	1	0	0	0	0
3300012940_56	5	3	0	1	0
GORG_SAMEA6069836_SAGS_AG892O19	0	0	0	0	1
MARD_SAMN08918410_REFG_MMP08918410	7	1	4	1	0
TARA_SAMEA4396988_METAG_FCGFCELJ	2	2	0	0	0
3300025579_9	1	0	1	1	1
TARA_SAMEA4397295_METAG_KKGMBBHD	2	1	0	0	0
TARA_SAMEA2622843_METAG_HDGILNGE	0	0	0	0	1
3300012543_2	2	0	6	0	1
3300013732_1	6	1	3	0	0
TARA_SAMEA2622842_METAG_MNHPHNGA	0	0	0	0	2
3300027728_22	0	0	0	2	1
MARD_SAMN08886613_SAGS_MMP08886613	0	2	0	0	1
TARA_SAMEA2622695_METAG_IJMMAGNC	2	0	0	0	0
3300011153_2	6	1	1	0	1
3300020394_15	0	0	3	0	3
TARA_SAMEA4398009_METAG_MODGJEKJ	0	0	0	0	2
3300025264_2	0	0	0	0	1
3300027284_8	2	1	0	1	0
GORG_SAMEA6075934_SAGS_AG414F13	0	0	0	0	1
MALA_SAMN05422107_METAG_PBCECJKK	1	0	1	0	2
TARA_SAMEA4397903_METAG_CPCDBIPO	0	0	0	0	1
3300011694_2	1	3	1	1	1
TARA_SAMEA2622568_METAG_KGFPOIGD	1	0	0	1	0
3300013136_68	1	0	1	1	0
GORG_SAMEA6070706_SAGS_AG897E09	0	0	0	0	1
TARA_SAMEA4397611_METAG_EOJFKCMK	0	0	0	0	1
3300027547_7	0	1	0	0	0
TARA_SAMEA2620668_METAG_NDBDJPBG	0	0	1	1	1
3300025275_8	1	0	1	0	2
TARA_SAMEA4396941_METAG_IJEMMHFI	2	2	4	0	1
GORG_SAMEA6068104_SAGS_AH324M21	0	0	2	0	1
TARA_SAMEA2622733_METAG_EPBHCEDF	0	0	0	0	2
TARA_SAMEA4397215_METAG_IPKBPBEB	2	0	0	0	0
3300027284_65	1	2	0	0	1
3300020713_2	0	1	1	0	0
TARA_SAMEA4397051_METAG_BDIOPMOI	2	2	2	3	2
TARA_SAMEA2623295_METAG_MKEAPDPE	1	0	0	0	2
MARD_SAMN08886451_SAGS_MMP08886451	0	1	0	0	3
TARA_SAMEA4397311_METAG_NGBFAPNO	0	0	0	0	1
3300025472_17	1	0	1	0	3
TARA_SAMEA2623868_METAG_BANHHKIH	0	0	0	0	2
3300011821_2	0	2	1	0	1
MARD_SAMN05418117_REFG_MMP05418117	3	2	1	0	0
3300010403_12	2	1	2	1	0
GORG_SAMEA6074537_SAGS_AG918C08	0	0	0	0	1
3300025394_10	1	1	0	1	1
3300014068_4	2	0	1	0	0
3300024267_3	2	1	1	0	2
3300025703_9	3	1	0	1	2
TARA_SAMEA2619548_METAG_GKKEPGHF	0	0	0	0	1
3300027777_8	1	0	1	0	3
GORG_SAMEA6073176_SAGS_AG911K05	0	0	0	0	1
3300007519_35	0	0	0	1	2
GORG_SAMEA6076601_SAGS_AG447L07	0	0	0	0	1
3300029821_15	1	1	1	0	0
GORG_SAMEA6074839_SAGS_AG919N08	0	0	0	0	1
TARA_SAMEA2622822_METAG_JPJGAGOM	0	0	1	0	2
TARA_SAMEA4397798_METAG_CMHKDHLN	0	0	0	1	1
GORG_SAMEA6072246_SAGS_AG907C04	0	0	0	0	1
3300011668_1	2	1	0	1	2
GORG_SAMEA6069918_SAGS_AG893F20	0	1	0	0	2
GORG_SAMEA6069239_SAGS_AG360M22	0	0	0	0	1
3300025409_2	1	0	2	2	1
3300020702_2	0	1	1	0	0
3300013977_1	1	1	0	1	1
TARA_SAMEA2621066_METAG_EHDOKGKK	0	1	0	0	0
3300021518_10	0	0	0	1	0
